		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 		Wind	Wind	ISS 	Arc.
12/07/20	15:40	17.0	17.1	17.0	22	-4.9	6.4	SSW	0.54	14.5	SSW	17.0	14.4	14.4	17.0	1011.3	0.00	0.0	204	1.46	260	1.5	0.05	1.6	0.005	0.000	17.1	35	1.5	15.3	0.00	114	1	100.0	5
12/07/20	15:45	16.9	17.0	16.9	22	-5.0	1.6	SSW	0.13	11.3	SSW	16.9	14.3	14.3	16.6	1011.2	0.00	0.0	184	1.32	211	1.4	0.05	1.5	0.005	0.000	17.1	35	1.5	15.3	0.00	116	1	100.0	5
12/07/20	15:50	16.8	16.9	16.8	23	-4.5	3.2	SSW	0.27	8.0	SSE	16.8	14.3	14.3	15.4	1011.2	0.00	0.0	119	0.85	178	1.3	0.05	1.4	0.005	0.000	17.2	35	1.6	15.4	0.00	115	1	100.0	5
12/07/20	15:55	16.7	16.8	16.7	23	-4.6	1.6	S	0.13	9.7	S	16.7	14.1	14.1	15.9	1011.2	0.00	0.0	150	1.08	248	1.3	0.05	1.4	0.006	0.000	17.2	35	1.6	15.4	0.00	113	1	99.1	5
12/07/20	16:00	16.6	16.7	16.6	23	-4.7	0.0	S	0.00	3.2	S	16.6	14.1	14.1	16.5	1011.2	0.00	0.0	186	1.33	229	1.3	0.05	1.3	0.006	0.000	17.2	35	1.6	15.4	0.20	114	1	100.0	5
12/07/20	16:05	16.4	16.6	16.4	23	-4.8	1.6	SE	0.13	11.3	SE	16.4	13.9	13.9	17.1	1011.2	0.00	0.0	228	1.63	271	1.3	0.05	1.3	0.007	0.000	17.2	35	1.6	15.4	0.00	114	1	100.0	5
12/07/20	16:10	16.4	16.4	16.4	23	-4.8	4.8	SSW	0.40	9.7	S	16.4	13.9	13.9	17.1	1011.2	0.00	0.0	231	1.66	257	1.3	0.05	1.3	0.007	0.000	17.2	35	1.6	15.4	0.00	115	1	100.0	5
12/07/20	16:15	16.6	16.6	16.4	23	-4.7	4.8	SSW	0.40	14.5	SSW	16.6	14.1	14.1	17.0	1011.4	0.00	0.0	242	1.73	248	1.2	0.04	1.3	0.006	0.000	17.2	34	1.2	15.4	0.00	112	1	98.2	5
12/07/20	16:20	16.7	16.7	16.6	23	-4.6	4.8	SSW	0.40	14.5	SSW	16.7	14.1	14.1	17.0	1011.4	0.00	0.0	235	1.68	236	1.2	0.04	1.2	0.006	0.000	17.2	34	1.2	15.4	0.00	113	1	99.1	5
12/07/20	16:25	16.7	16.7	16.7	23	-4.6	6.4	SSW	0.54	17.7	SW	16.7	14.1	14.1	16.9	1011.4	0.00	0.0	227	1.63	234	1.2	0.04	1.2	0.006	0.000	17.2	34	1.2	15.4	0.00	115	1	100.0	5
12/07/20	16:30	16.7	16.7	16.7	23	-4.6	3.2	SW	0.27	8.0	WSW	16.7	14.1	14.1	16.3	1011.8	0.00	0.0	179	1.28	209	1.1	0.04	1.1	0.006	0.000	17.2	34	1.2	15.4	0.00	115	1	100.0	5
12/07/20	16:35	16.7	16.7	16.7	23	-4.6	4.8	SSW	0.40	16.1	SSW	16.7	14.1	14.1	16.0	1011.8	0.00	0.0	160	1.15	172	1.0	0.04	1.0	0.006	0.000	17.2	34	1.2	15.4	0.00	114	1	100.0	5
12/07/20	16:40	16.6	16.7	16.6	24	-4.1	4.8	SW	0.40	14.5	WSW	16.6	14.1	14.1	15.8	1011.8	0.00	0.0	158	1.13	192	0.9	0.03	1.0	0.006	0.000	17.2	34	1.2	15.4	0.00	115	1	100.0	5
12/07/20	16:45	16.4	16.6	16.4	24	-4.3	8.0	SSW	0.67	17.7	S	16.4	13.9	13.9	16.1	1011.9	0.00	0.0	186	1.33	190	0.9	0.03	1.0	0.007	0.000	17.2	34	1.2	15.4	0.00	114	1	100.0	5
12/07/20	16:50	16.4	16.4	16.4	24	-4.3	3.2	SSW	0.27	11.3	SSW	16.4	13.9	13.9	15.8	1011.9	0.00	0.0	170	1.22	179	0.9	0.03	0.9	0.007	0.000	17.3	34	1.3	15.4	0.00	113	1	99.1	5
12/07/20	16:55	16.3	16.4	16.3	24	-4.4	3.2	SSW	0.27	12.9	SSW	16.3	13.8	13.8	15.7	1011.9	0.00	0.0	165	1.18	167	0.9	0.03	0.9	0.007	0.000	17.3	34	1.3	15.4	0.00	113	1	99.1	5
12/07/20	17:00	16.2	16.3	16.2	24	-4.4	4.8	SSW	0.40	14.5	SSW	16.2	13.8	13.8	15.6	1012.2	0.00	0.0	162	1.16	163	0.8	0.03	0.8	0.007	0.000	17.3	34	1.3	15.4	0.15	113	1	99.1	5
12/07/20	17:05	16.1	16.2	16.1	24	-4.5	6.4	SSW	0.54	17.7	SSW	16.1	13.7	13.7	13.1	1012.2	0.00	0.0	149	1.07	155	0.8	0.03	0.8	0.008	0.000	17.3	34	1.3	15.4	0.00	112	1	98.2	5
12/07/20	17:10	16.1	16.1	16.1	24	-4.5	6.4	SSW	0.54	14.5	SSW	16.1	13.6	13.6	12.9	1012.2	0.00	0.0	135	0.97	142	0.7	0.02	0.8	0.008	0.000	17.3	34	1.3	15.4	0.00	114	1	100.0	5
12/07/20	17:15	15.9	16.1	15.9	24	-4.6	4.8	SSW	0.40	11.3	SW	15.9	13.6	13.6	12.7	1012.4	0.00	0.0	125	0.90	130	0.7	0.02	0.7	0.008	0.000	17.3	34	1.3	15.4	0.00	114	1	100.0	5
12/07/20	17:20	15.8	15.9	15.8	24	-4.7	4.8	SSW	0.40	14.5	SSW	15.8	13.4	13.4	12.4	1012.4	0.00	0.0	110	0.79	118	0.7	0.02	0.7	0.009	0.000	17.3	34	1.3	15.4	0.00	115	1	100.0	5
12/07/20	17:25	15.8	15.8	15.8	24	-4.8	6.4	SSW	0.54	12.9	S	15.8	13.4	13.4	12.2	1012.4	0.00	0.0	91	0.65	98	0.6	0.02	0.6	0.009	0.000	17.3	34	1.3	15.4	0.00	111	1	97.4	5
12/07/20	17:30	15.7	15.8	15.7	25	-4.3	6.4	SSW	0.54	12.9	SSW	15.7	13.3	13.3	11.9	1012.2	0.00	0.0	74	0.53	81	0.6	0.02	0.6	0.009	0.000	17.3	34	1.3	15.4	0.00	113	1	99.1	5
12/07/20	17:35	15.5	15.7	15.5	25	-4.5	4.8	SSW	0.40	8.0	SSW	15.5	13.2	13.2	11.6	1012.2	0.00	0.0	57	0.41	65	0.4	0.01	0.6	0.010	0.000	17.3	34	1.3	15.4	0.00	114	1	100.0	5
12/07/20	17:40	15.3	15.5	15.3	26	-4.1	4.8	S	0.40	14.5	SSE	15.3	13.1	13.1	11.2	1012.2	0.00	0.0	30	0.22	37	0.0	0.00	0.0	0.010	0.000	17.3	34	1.3	15.4	0.00	114	1	100.0	5
12/07/20	17:45	15.2	15.3	15.2	26	-4.2	4.8	S	0.40	22.5	S	15.2	12.9	12.9	10.8	1012.6	0.00	0.0	17	0.12	21	0.0	0.00	0.0	0.011	0.000	17.3	34	1.3	15.4	0.00	114	1	100.0	5
12/07/20	17:50	14.9	15.2	14.9	26	-4.4	9.7	SSW	0.80	20.9	SSW	14.6	12.8	12.4	10.3	1012.6	0.00	0.0	10	0.07	12	0.0	0.00	0.0	0.012	0.000	17.3	34	1.3	15.4	0.00	112	1	98.2	5
12/07/20	17:55	14.8	14.9	14.8	27	-4.1	6.4	S	0.54	17.7	S	14.8	12.7	12.7	10.4	1012.6	0.00	0.0	4	0.03	7	0.0	0.00	0.0	0.012	0.000	17.3	33	0.8	15.4	0.00	113	1	99.1	5
12/07/20	18:00	14.5	14.8	14.5	28	-3.8	6.4	S	0.54	11.3	SSE	14.5	12.5	12.5	10.2	1012.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.013	0.000	17.3	33	0.8	15.4	0.10	114	1	100.0	5
12/07/20	18:05	14.2	14.5	14.2	28	-4.1	4.8	S	0.40	11.3	SSW	14.2	12.3	12.3	10.0	1012.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.014	0.000	17.3	33	0.8	15.4	0.00	115	1	100.0	5
12/07/20	18:10	14.1	14.2	14.1	28	-4.2	3.2	S	0.27	11.3	SW	14.1	12.1	12.1	9.8	1012.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.015	0.000	17.3	33	0.8	15.4	0.00	115	1	100.0	5
12/07/20	18:15	13.9	14.1	13.9	29	-3.9	3.2	S	0.27	11.3	SSW	13.9	12.1	12.1	9.8	1013.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.015	0.000	17.3	33	0.8	15.4	0.00	113	1	99.1	5
12/07/20	18:20	13.7	13.9	13.7	30	-3.6	0.0	SSW	0.00	1.6	SSW	13.7	11.9	11.9	9.6	1013.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.016	0.000	17.3	33	0.8	15.4	0.00	113	1	99.1	5
12/07/20	18:25	13.5	13.7	13.5	30	-3.8	3.2	SSW	0.27	8.0	SSW	13.5	11.8	11.8	9.5	1013.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	17.3	33	0.8	15.4	0.00	115	1	100.0	5
12/07/20	18:30	13.3	13.5	13.3	31	-3.5	4.8	SSW	0.40	11.3	SSW	13.3	11.7	11.7	9.4	1013.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	17.3	33	0.8	15.4	0.00	114	1	100.0	5
12/07/20	18:35	13.3	13.3	13.3	31	-3.5	1.6	SSW	0.13	14.5	SSW	13.3	11.6	11.6	9.3	1013.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.018	0.000	17.3	33	0.8	15.4	0.00	114	1	100.0	5
12/07/20	18:40	13.1	13.2	13.1	32	-3.2	3.2	SSW	0.27	11.3	SSW	13.1	11.5	11.5	9.2	1013.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.018	0.000	17.3	33	0.8	15.4	0.00	115	1	100.0	5
12/07/20	18:45	12.9	13.0	12.9	33	-3.0	3.2	SSW	0.27	11.3	SSW	12.9	11.4	11.4	9.1	1013.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	17.3	33	0.8	15.4	0.00	115	1	100.0	5
12/07/20	18:50	12.8	12.9	12.8	34	-2.7	3.2	SSW	0.27	19.3	SSW	12.8	11.3	11.3	9.1	1013.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	17.3	33	0.8	15.4	0.00	114	1	100.0	5
12/07/20	18:55	12.7	12.8	12.7	34	-2.8	3.2	SSW	0.27	19.3	SSW	12.7	11.2	11.2	8.9	1013.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.020	0.000	17.3	33	0.8	15.4	0.00	115	1	100.0	5
12/07/20	19:00	12.6	12.7	12.6	35	-2.5	3.2	SSW	0.27	14.5	SSW	12.6	11.2	11.2	8.9	1013.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.020	0.000	17.3	33	0.8	15.4	0.03	113	1	99.1	5
12/07/20	19:05	12.5	12.6	12.5	35	-2.6	4.8	SSW	0.40	16.1	S	12.5	11.1	11.1	8.9	1013.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.020	0.000	17.3	33	0.8	15.4	0.00	80	1	70.2	5
12/07/20	19:10	12.3	12.5	12.3	36	-2.3	4.8	SSW	0.40	19.3	SSW	12.3	10.9	10.9	8.7	1013.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.021	0.000	17.3	33	0.8	15.4	0.00	111	1	97.4	5
12/07/20	19:15	12.3	12.3	12.3	37	-2.0	4.8	SSW	0.40	14.5	SSW	12.3	10.9	10.9	8.7	1013.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.021	0.000	17.3	33	0.8	15.4	0.00	114	1	100.0	5
12/07/20	19:20	12.1	12.2	12.1	37	-2.2	6.4	SSW	0.54	19.3	SSW	11.8	10.8	10.6	8.3	1013.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.022	0.000	17.3	33	0.8	15.4	0.00	113	1	99.1	5
12/07/20	19:25	11.9	12.1	11.9	38	-1.9	3.2	SSW	0.27	11.3	SSW	11.9	10.7	10.7	8.5	1013.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.022	0.000	17.2	33	0.8	15.3	0.00	113	1	99.1	5
12/07/20	19:30	11.8	11.9	11.8	38	-2.1	3.2	S	0.27	17.7	SSW	11.8	10.6	10.6	8.3	1013.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.023	0.000	17.2	33	0.8	15.3	0.00	115	1	100.0	5
12/07/20	19:35	11.6	11.8	11.6	39	-1.9	3.2	SSW	0.27	9.7	SSE	11.6	10.4	10.4	8.2	1013.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.023	0.000	17.2	33	0.8	15.3	0.00	113	1	99.1	5
12/07/20	19:40	11.6	11.6	11.6	40	-1.6	1.6	SSW	0.13	14.5	SSW	11.6	10.4	10.4	8.2	1013.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.024	0.000	17.2	33	0.8	15.3	0.00	112	1	98.2	5
12/07/20	19:45	11.4	11.6	11.4	40	-1.8	3.2	SSW	0.27	14.5	SW	11.4	10.3	10.3	8.1	1013.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.024	0.000	17.2	33	0.8	15.3	0.00	114	1	100.0	5
12/07/20	19:50	11.2	11.4	11.2	40	-1.9	3.2	SSW	0.27	9.7	SSW	11.2	10.2	10.2	7.9	1013.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.025	0.000	17.2	33	0.8	15.3	0.00	111	1	97.4	5
12/07/20	19:55	11.1	11.2	11.1	41	-1.7	1.6	SSW	0.13	11.3	SSW	11.1	10.1	10.1	7.8	1013.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.025	0.000	17.2	33	0.8	15.3	0.00	113	1	99.1	5
12/07/20	20:00	11.1	11.1	11.1	41	-1.7	1.6	SSW	0.13	8.0	SSW	11.1	10.1	10.1	7.8	1013.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.025	0.000	17.2	33	0.8	15.3	0.05	113	1	99.1	5
12/07/20	20:05	11.1	11.1	11.1	41	-1.7	1.6	SSW	0.13	6.4	SSW	11.1	10.1	10.1	7.8	1013.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.025	0.000	17.2	33	0.8	15.3	0.00	110	1	96.5	5
12/07/20	20:10	11.1	11.1	11.1	41	-1.7	3.2	SSW	0.27	11.3	SSW	11.1	10.1	10.1	7.8	1013.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.025	0.000	17.2	33	0.8	15.3	0.00	113	1	99.1	5
12/07/20	20:15	11.1	11.1	11.1	41	-1.7	3.2	SSW	0.27	16.1	SSW	11.1	10.1	10.1	7.8	1014.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.025	0.000	17.2	33	0.8	15.3	0.00	113	1	99.1	5
12/07/20	20:20	11.1	11.1	11.1	41	-1.7	3.2	SSW	0.27	19.3	SSW	11.1	10.1	10.1	7.8	1014.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.025	0.000	17.2	33	0.8	15.3	0.00	112	1	98.2	5
12/07/20	20:25	11.1	11.1	11.1	41	-1.7	0.0	SSW	0.00	3.2	SSW	11.1	10.1	10.1	7.8	1014.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.025	0.000	17.2	33	0.8	15.3	0.00	112	1	98.2	5
12/07/20	20:30	10.9	11.1	10.9	41	-1.8	1.6	SSW	0.13	11.3	SW	10.9	9.9	9.9	7.7	1014.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.026	0.000	17.2	33	0.8	15.3	0.00	111	1	97.4	5
12/07/20	20:35	10.8	10.9	10.8	42	-1.6	1.6	SSW	0.13	11.3	SW	10.8	9.8	9.8	7.6	1014.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.026	0.000	17.1	33	0.7	15.2	0.00	112	1	98.2	5
12/07/20	20:40	10.7	10.8	10.7	42	-1.7	3.2	SSW	0.27	14.5	SW	10.7	9.8	9.8	7.6	1014.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.026	0.000	17.1	33	0.7	15.2	0.00	115	1	100.0	5
12/07/20	20:45	10.7	10.7	10.7	42	-1.7	1.6	SSW	0.13	6.4	SSW	10.7	9.8	9.8	7.6	1014.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.026	0.000	17.1	33	0.7	15.2	0.00	111	1	97.4	5
12/07/20	20:50	10.7	10.7	10.7	42	-1.7	0.0	SSW	0.00	3.2	SSW	10.7	9.8	9.8	7.6	1014.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.026	0.000	17.1	33	0.7	15.2	0.00	112	1	98.2	5
12/07/20	20:55	10.7	10.7	10.7	42	-1.7	0.0	SSW	0.00	8.0	SSW	10.7	9.8	9.8	7.6	1014.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.026	0.000	17.1	33	0.7	15.2	0.00	115	1	100.0	5
12/07/20	21:00	10.7	10.7	10.7	43	-1.4	0.0	SSW	0.00	8.0	SSW	10.7	9.8	9.8	7.6	1014.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.026	0.000	17.1	33	0.7	15.2	0.05	115	1	100.0	5
12/07/20	21:05	10.6	10.7	10.6	43	-1.5	1.6	SW	0.13	8.0	SW	10.6	9.7	9.7	7.5	1014.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.027	0.000	17.1	33	0.7	15.2	0.00	111	1	97.4	5
12/07/20	21:10	10.6	10.6	10.6	43	-1.5	1.6	SSW	0.13	14.5	SW	10.6	9.7	9.7	7.4	1014.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.027	0.000	17.1	33	0.7	15.2	0.00	111	1	97.4	5
12/07/20	21:15	10.6	10.6	10.6	43	-1.5	0.0	SSW	0.00	4.8	SSW	10.6	9.7	9.7	7.4	1014.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.027	0.000	17.1	33	0.7	15.2	0.00	113	1	99.1	5
12/07/20	21:20	10.4	10.6	10.4	43	-1.6	0.0	SW	0.00	8.0	SW	10.4	9.6	9.6	7.4	1014.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.027	0.000	17.1	33	0.7	15.2	0.00	111	1	97.4	5
12/07/20	21:25	10.4	10.4	10.4	43	-1.6	1.6	SW	0.13	8.0	SSW	10.4	9.6	9.6	7.4	1014.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.027	0.000	17.1	33	0.7	15.2	0.00	115	1	100.0	5
12/07/20	21:30	10.4	10.4	10.4	44	-1.3	0.0	SW	0.00	4.8	SW	10.4	9.6	9.6	7.4	1014.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.027	0.000	17.1	33	0.7	15.2	0.00	83	1	72.8	5
12/07/20	21:35	10.4	10.4	10.4	44	-1.4	0.0	SW	0.00	1.6	SW	10.4	9.6	9.6	7.3	1014.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.028	0.000	17.1	33	0.7	15.2	0.00	110	1	96.5	5
12/07/20	21:40	10.4	10.4	10.4	44	-1.4	0.0	SW	0.00	4.8	SW	10.4	9.6	9.6	7.3	1014.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.028	0.000	17.1	33	0.7	15.2	0.00	112	1	98.2	5
12/07/20	21:45	10.4	10.4	10.4	44	-1.4	0.0	---	0.00	0.0	---	10.4	9.6	9.6	7.3	1014.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.028	0.000	17.1	33	0.7	15.2	0.00	110	1	96.5	5
12/07/20	21:50	10.3	10.4	10.3	45	-1.2	0.0	SW	0.00	6.4	SW	10.3	9.5	9.5	7.3	1014.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.028	0.000	17.1	33	0.7	15.2	0.00	113	1	99.1	5
12/07/20	21:55	10.3	10.3	10.3	45	-1.2	0.0	SW	0.00	4.8	SW	10.3	9.5	9.5	7.3	1014.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.028	0.000	17.1	33	0.7	15.2	0.00	114	1	100.0	5
12/07/20	22:00	10.3	10.3	10.2	45	-1.2	1.6	SW	0.13	6.4	SW	10.3	9.5	9.5	7.3	1014.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.028	0.000	17.1	33	0.7	15.2	0.05	112	1	98.2	5
12/07/20	22:05	10.2	10.3	10.2	45	-1.2	0.0	SW	0.00	1.6	SW	10.2	9.4	9.4	7.2	1014.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.028	0.000	17.1	33	0.7	15.2	0.00	110	1	96.5	5
12/07/20	22:10	10.2	10.2	10.2	45	-1.2	0.0	SW	0.00	6.4	SW	10.2	9.4	9.4	7.2	1014.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.028	0.000	17.1	33	0.7	15.2	0.00	110	1	96.5	5
12/07/20	22:15	10.1	10.2	10.1	45	-1.3	1.6	SW	0.13	6.4	SW	10.1	9.4	9.4	7.2	1015.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	17.0	33	0.6	15.1	0.00	112	1	98.2	5
12/07/20	22:20	10.1	10.1	10.1	45	-1.4	0.0	SW	0.00	4.8	SW	10.1	9.3	9.3	7.1	1015.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	17.1	33	0.7	15.2	0.00	108	1	94.7	5
12/07/20	22:25	9.9	10.1	9.9	45	-1.5	1.6	SW	0.13	6.4	SW	9.9	9.2	9.2	7.0	1015.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	17.0	33	0.6	15.1	0.00	111	1	97.4	5
12/07/20	22:30	9.9	9.9	9.9	45	-1.5	1.6	SW	0.13	6.4	SSW	9.9	9.2	9.2	6.9	1015.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	17.0	33	0.6	15.1	0.00	109	1	95.6	5
12/07/20	22:35	9.8	9.9	9.8	45	-1.6	0.0	SW	0.00	6.4	SW	9.8	9.1	9.1	6.8	1015.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	17.0	33	0.6	15.1	0.00	113	1	99.1	5
12/07/20	22:40	9.8	9.8	9.8	45	-1.6	0.0	SW	0.00	6.4	SW	9.8	9.1	9.1	6.8	1015.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	17.0	33	0.6	15.1	0.00	112	1	98.2	5
12/07/20	22:45	9.7	9.8	9.7	45	-1.7	0.0	SW	0.00	4.8	SW	9.7	9.0	9.0	6.8	1015.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	17.0	33	0.6	15.1	0.00	109	1	95.6	5
12/07/20	22:50	9.7	9.7	9.7	45	-1.7	0.0	SW	0.00	6.4	SW	9.7	9.0	9.0	6.8	1015.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	17.0	33	0.6	15.1	0.00	111	1	97.4	5
12/07/20	22:55	9.7	9.7	9.7	45	-1.7	0.0	SW	0.00	4.8	SW	9.7	8.9	8.9	6.7	1015.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	17.0	33	0.6	15.1	0.00	109	1	95.6	5
12/07/20	23:00	9.6	9.7	9.6	45	-1.8	0.0	SW	0.00	1.6	SW	9.6	8.8	8.8	6.6	1015.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	17.0	33	0.6	15.1	0.05	110	1	96.5	5
12/07/20	23:05	9.5	9.6	9.5	45	-1.9	0.0	---	0.00	0.0	---	9.5	8.8	8.8	6.6	1015.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	17.0	33	0.6	15.1	0.00	109	1	95.6	5
12/07/20	23:10	9.5	9.5	9.5	45	-1.9	0.0	---	0.00	0.0	---	9.5	8.8	8.8	6.6	1015.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	17.0	33	0.6	15.1	0.00	113	1	99.1	5
12/07/20	23:15	9.4	9.5	9.4	46	-1.7	0.0	SW	0.00	9.7	SW	9.4	8.7	8.7	6.4	1015.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	17.0	33	0.6	15.1	0.00	115	1	100.0	5
12/07/20	23:20	9.3	9.4	9.3	46	-1.7	0.0	SW	0.00	6.4	SW	9.3	8.6	8.6	6.4	1015.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	17.0	33	0.6	15.1	0.00	110	1	96.5	5
12/07/20	23:25	9.2	9.3	9.2	46	-1.8	0.0	SW	0.00	3.2	SW	9.2	8.5	8.5	6.3	1015.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.032	0.000	17.0	33	0.6	15.1	0.00	111	1	97.4	5
12/07/20	23:30	9.2	9.2	9.2	46	-1.8	0.0	SW	0.00	4.8	SW	9.2	8.5	8.5	6.3	1015.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.032	0.000	17.0	33	0.6	15.1	0.00	112	1	98.2	5
12/07/20	23:35	9.2	9.2	9.2	47	-1.6	0.0	---	0.00	0.0	---	9.2	8.4	8.4	6.2	1015.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.032	0.000	17.0	33	0.6	15.1	0.00	108	1	94.7	5
12/07/20	23:40	9.1	9.2	9.1	47	-1.7	0.0	SW	0.00	3.2	SW	9.1	8.3	8.3	6.1	1015.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.032	0.000	17.0	33	0.6	15.1	0.00	112	1	98.2	5
12/07/20	23:45	9.0	9.1	9.0	47	-1.7	0.0	---	0.00	0.0	---	9.0	8.3	8.3	6.1	1015.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.032	0.000	17.0	33	0.6	15.1	0.00	109	1	95.6	5
12/07/20	23:50	8.9	9.0	8.9	48	-1.5	0.0	SW	0.00	1.6	SW	8.9	8.2	8.2	6.0	1015.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.033	0.000	17.0	33	0.6	15.1	0.00	111	1	97.4	5
12/07/20	23:55	8.9	8.9	8.9	48	-1.5	0.0	SW	0.00	3.2	SW	8.9	8.2	8.2	6.0	1015.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.033	0.000	16.9	33	0.5	15.1	0.00	111	1	97.4	5
13/07/20	00:00	8.8	8.9	8.8	48	-1.6	0.0	SW	0.00	4.8	SW	8.8	8.2	8.2	5.9	1015.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.033	0.000	16.9	33	0.5	15.1	0.03	113	1	99.1	5
13/07/20	0:05	8.8	8.8	8.8	48	-1.6	0.0	SW	0.00	4.8	SW	8.8	8.2	8.2	5.9	1015.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.033	0.000	16.9	33	0.5	15.1	0.00	110	1	96.5	5
13/07/20	0:10	8.7	8.8	8.7	48	-1.7	1.6	SW	0.13	6.4	SW	8.7	8.1	8.1	5.8	1015.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.033	0.000	16.9	33	0.5	15.1	0.00	107	1	93.9	5
13/07/20	0:15	8.7	8.7	8.7	48	-1.7	0.0	SW	0.00	4.8	SW	8.7	8.0	8.0	5.8	1015.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.034	0.000	16.9	33	0.5	15.1	0.00	110	1	96.5	5
